constraint programming	100	1.0
artificial intelligence	100	1.0
databases	100	1.0
machine learning	100	1.0
natural language processing	100	1.0
multiagent settings	1.0000003209176398	1.0
nature language	1.0000001336782876	1.0
modeling tool	1.000000910225154	0.9999999999990905
protein data	1.000000107174322	0.9999999997132027
realworld problems	1.000000107174322	0.9999999997132027
machine msvm	1.0	0.9999999997132027
similarity network	1.0000005897641673	0.9999999969756965
imaging applications	1.0000005093417603	0.9999999969756965
learning paradigms	1.000000348496966	0.9999999969756965
settings subspace	1.0000002412671172	0.9999999969756965
auc optimization	1.0000001072298228	0.9999999969756965
classification baseline	1.0000001072298228	0.9999999969756965
popular feature extraction	1.0000020832916645	0.9999990463256836
latent diffusion process	1.0000011029185758	0.9999990463256836
neural approach	1.00000109847514	0.9999990463256836
images requires	1.0000007254269667	0.9999990463256836
tensor cca	1.0000005910885998	0.9999990463256836
consistency results	1.0000005104855885	0.9999990463256836
target networks	1.0000004836179195	0.9999990463256836
eigenvalue related	1.0000004298825835	0.9999990463256836
vectors achieves	1.0000003761472505	0.9999990463256836
logic formalisms	1.0000003761472505	0.9999990463256836
techniques detects	1.0000003761472505	0.9999990463256836
challenges offered	1.0000002418089304	0.9999990463256836
tensorflow primitives	1.0000002149412686	0.9999990463256836
dnn accelerators	1.0000001343382874	0.9999990463256836
concept detectors	1.0000000806029703	0.9999990463256836
abstention techniques	1.000000026867656	0.9999990463256836
scenarios dppred	1.0	0.9999990463256836
fs pfbp	1.0	0.9999990463256836
household level	1.0	0.9999990463256836
language generator	1.0000007849973267	0.9996992713401784
problems image	1.000000595515157	0.9996992713401784
cv object	1.0000005413774007	0.9996992713401784
predictor model	1.0000003789641498	0.9996992713401784
rouge metrics	1.0000002436197941	0.9996992713401784
state evaluation	1.0000002165509252	0.9996992713401784
microblogging dataset	1.000000189482057	0.9996992713401784
scene flow	1.0000001353443226	0.9996992713401784
galaxy properties	1.000000054137727	0.9996992713401784
time reason	1.0000000270688632	0.9996992713401784
real world dataset	1.000006063084466	0.996828788061066
multi view networks	1.0000025269455874	0.996828788061066
anisotropic field data	1.0000005053886067	0.996828788061066
phonetic lid systems	1.0000005052556349	0.996828788061066
huge state action	1.0000002526942715	0.996828788061066
datasets sentiment	1.0000006735036209	0.9900230810136738
kinect datasets	1.0000005388028606	0.9900230810136738
timestamped user	1.0000004849225614	0.9900230810136738
benchmarks independence	1.0000001616408276	0.9900230810136738
aviation safety	1.0000000269401361	0.9900230810136738
sequence using	1.0000002477603338	0.9884707849539316
technique supporting	1.0000001927024764	0.9884707849539316
consequence create	1.000000165173549	0.9884707849539316
label changing	1.0000001101156963	0.9884707849539316
nodule annotation	1.0	0.9870216348065977
font recognition	1.0000009134919372	0.9862958579355157
software optimizations	1.0000009637750322	0.9842469219617364
c cuda	1.0000008566888718	0.9842469219617364
detection objects	1.0000008031457959	0.9842469219617364
practice users	1.0000007763742589	0.9842469219617364
image registration	1.0000007496027226	0.9842469219617364
application scenarios	1.0000006692881183	0.9842469219617364
interaction content	1.0000005889735204	0.9842469219617364
model development	1.0000005354304589	0.9842469219617364
approximation performance	1.0000005354304589	0.9842469219617364
noise detection	1.0000004283443442	0.9842469219617364
media streaming	1.0000004015728172	0.9842469219617364
target search	1.0000004015728172	0.9842469219617364
theta log	1.0000003480297657	0.9842469219617364
development system	1.000000321258241	0.9842469219617364
image speech	1.0000002944867168	0.9842469219617364
surveillance scenarios	1.0000002944867168	0.9842469219617364
parameter models	1.0000002677151936	0.9842469219617364
topic prediction	1.000000240943671	0.9842469219617364
cell tracking	1.000000240943671	0.9842469219617364
vector combination	1.0000002141721491	0.9842469219617364
illumination poses	1.000000187400628	0.9842469219617364
knowledge resource	1.0000001606291076	0.9842469219617364
causal accuracy	1.000000107086069	0.9842469219617364
supply chains	1.0000000803145506	0.9842469219617364
nlg evaluation	1.0000000803145506	0.9842469219617364
parking lots	1.000000053543033	0.9842469219617364
autism therapy	1.000000053543033	0.9842469219617364
refining measurement	1.000000053543033	0.9842469219617364
crop research	1.0	0.9842469219617364
lithium products	1.0	0.9842469219617364
string analyses	1.0000003229238281	0.9837764557226094
